STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TCD,Chad,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,29.6510749608014,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,51.9962084178108,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COM,Comoros,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,56.0743472730813,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COD,"Congo, Dem. Rep.",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,57.7513243258733,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COD,"Congo, Dem. Rep.",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,29.391567607808295,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COG,"Congo, Rep.",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.2473336679151,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,COG,"Congo, Rep.",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,6.72194323400947,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CIV,Cote d'Ivoire,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,22.3945695111565,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,CIV,Cote d'Ivoire,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,14.9883049423165,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SWZ,Eswatini,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,21.1157728528056,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ETH,Ethiopia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,66.8928204008253,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ETH,Ethiopia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,46.4398405026483,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GAB,Gabon,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,14.1760371441002,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GAB,Gabon,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,8.6096174573059,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GMB,"Gambia, The",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,38.0763742595445,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GMB,"Gambia, The",WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,27.4398927087946,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GHA,Ghana,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GHA,Ghana,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,52.33935964963951,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,GIN,Guinea,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,33.8782543347192,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,KEN,Kenya,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LSO,Lesotho,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,12.0713384931934,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LSO,Lesotho,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,10.4277508112766,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,38.0068044557865,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,LBR,Liberia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,25.0238596601652,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,44.2071324800855,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MDG,Madagascar,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,33.765259139485195,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,36.9391019267525,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MWI,Malawi,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,25.826308352773506,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,25.7290715756293,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MLI,Mali,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.7125034644112,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,30.860251570813,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,MOZ,Mozambique,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.297198390566,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,21.1289772406681,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NAM,Namibia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.7243721924541,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,67.3838159536842,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NER,Niger,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,65.0082623091472,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,33.9861010768729,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,NGA,Nigeria,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,25.049381440243003,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,52.2776985169073,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,PAK,Pakistan,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,42.7958619730947,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,20.7621897570683,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SEN,Senegal,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,14.7187010916351,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,49.4624287212457,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,SLE,Sierra Leone,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,27.5434076014244,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,23.2125740237786,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZAF,South Africa,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,21.2154865092675,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,29.4190663762264,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TZA,Tanzania,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,11.6202187893888,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,28.365064764356003,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,TGO,Togo,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,11.0983456139709,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,19.0590201039906,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,UGA,Uganda,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,8.93420145458367,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,15.7966024625738,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZMB,Zambia,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,10.456124920266,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,32.4072353057023,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,ZWE,Zimbabwe,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT_RESP,Percentage of respondents,_T,Total,_T,Total,_T,Total,2024,22.3566124282367,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2024,43.9933445138183,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BGD,Bangladesh,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2024,38.6085103223484,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2024,26.722058158891,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BEN,Benin,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_INWORK,Employment: In the workforce/labor force,_T,Total,2024,24.3643244868852,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A3,Triennial,BWA,Botswana,WB_FINDEX_FIN14D,Reason for not having a mobile money account: don't have enough money to use a mobile money account,_T,Total,Y_GE15,15 years old and over,_T,Total,PT_RESP,Percentage of respondents,_T,Total,LFP_OUTWORK,Employment: Out of the workforce/labor force,_T,Total,2024,33.4663177951524,WB_FINDEX,Global Findex Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
